level,x,z
0,1943,4822
0,1943,4823
0,1943,4824
0,1943,4825
0,1943,4826
0,1943,4827
0,1943,4828
0,1943,4829
0,1943,4830
0,1943,4831
0,1943,4832
0,1943,4833
0,1943,4834
0,1943,4835
0,1943,4836
0,1943,4837
0,1943,4838
0,1943,4839
0,1943,4840
0,1943,4841
0,1943,4842
0,1943,4843
0,1943,4844
0,1943,4845
0,1943,4846
0,1943,4847
0,1943,4848
0,1943,4849
0,1943,4850
0,1943,4851
0,1943,4852
0,1943,4853
0,1943,4854
0,1943,4855
0,1943,4856
0,1943,4857
0,1943,4858
0,1943,4859
0,1943,4860
0,1943,4861
0,1943,4862
0,1943,4863
0,1944,4800
0,1944,4801
0,1944,4802
0,1944,4803
0,1944,4804
0,1944,4805
0,1944,4806
0,1944,4807
0,1944,4808
0,1944,4809
0,1944,4810
0,1944,4811
0,1944,4812
0,1944,4813
0,1944,4814
0,1944,4815
0,1944,4816
0,1944,4817
0,1944,4818
0,1944,4819
0,1944,4820
0,1944,4821
0,1944,4822
0,1944,4823
0,1944,4824
0,1944,4825
0,1944,4826
0,1944,4827
0,1944,4828
0,1944,4829
0,1944,4830
0,1944,4831
0,1944,4832
0,1944,4833
0,1944,4834
0,1944,4835
0,1944,4836
0,1944,4837
0,1944,4838
0,1944,4839
0,1944,4840
0,1944,4841
0,1944,4842
0,1944,4843
0,1944,4844
0,1944,4845
0,1944,4846
0,1944,4847
0,1944,4848
0,1944,4849
0,1944,4850
0,1944,4851
0,1944,4852
0,1944,4853
0,1944,4854
0,1944,4855
0,1944,4856
0,1944,4857
0,1944,4858
0,1944,4859
0,1944,4860
0,1944,4861
0,1944,4862
0,1944,4863
0,1945,4800
0,1945,4801
0,1945,4802
0,1945,4803
0,1945,4804
0,1945,4805
0,1945,4806
0,1945,4807
0,1945,4808
0,1945,4809
0,1945,4810
0,1945,4811
0,1945,4812
0,1945,4813
0,1945,4814
0,1945,4815
0,1945,4816
0,1945,4817
0,1945,4818
0,1945,4819
0,1945,4820
0,1945,4821
0,1945,4822
0,1945,4823
0,1945,4824
0,1945,4826
0,1945,4827
0,1945,4828
0,1945,4829
0,1945,4830
0,1945,4831
0,1945,4832
0,1945,4833
0,1945,4834
0,1945,4835
0,1945,4836
0,1945,4837
0,1945,4838
0,1945,4839
0,1945,4840
0,1945,4841
0,1945,4842
0,1945,4843
0,1945,4844
0,1945,4845
0,1945,4846
0,1945,4847
0,1945,4848
0,1945,4849
0,1945,4850
0,1945,4851
0,1945,4852
0,1945,4853
0,1945,4854
0,1945,4855
0,1945,4856
0,1945,4857
0,1945,4858
0,1945,4859
0,1945,4860
0,1945,4861
0,1945,4862
0,1945,4863
0,1946,4800
0,1946,4801
0,1946,4802
0,1946,4803
0,1946,4804
0,1946,4805
0,1946,4806
0,1946,4807
0,1946,4808
0,1946,4809
0,1946,4810
0,1946,4811
0,1946,4812
0,1946,4813
0,1946,4814
0,1946,4815
0,1946,4816
0,1946,4817
0,1946,4818
0,1946,4819
0,1946,4820
0,1946,4821
0,1946,4822
0,1946,4825
0,1946,4828
0,1946,4829
0,1946,4830
0,1946,4831
0,1946,4832
0,1946,4833
0,1946,4834
0,1946,4835
0,1946,4836
0,1946,4837
0,1946,4838
0,1946,4839
0,1946,4840
0,1946,4841
0,1946,4842
0,1946,4843
0,1946,4844
0,1946,4845
0,1946,4846
0,1946,4847
0,1946,4848
0,1946,4849
0,1946,4850
0,1946,4851
0,1946,4852
0,1946,4853
0,1946,4854
0,1946,4855
0,1946,4856
0,1946,4857
0,1946,4858
0,1946,4859
0,1946,4860
0,1946,4861
0,1946,4862
0,1946,4863
0,1947,4800
0,1947,4801
0,1947,4802
0,1947,4803
0,1947,4804
0,1947,4805
0,1947,4806
0,1947,4807
0,1947,4808
0,1947,4809
0,1947,4810
0,1947,4811
0,1947,4812
0,1947,4813
0,1947,4814
0,1947,4815
0,1947,4816
0,1947,4817
0,1947,4818
0,1947,4819
0,1947,4820
0,1947,4821
0,1947,4822
0,1947,4823
0,1947,4824
0,1947,4825
0,1947,4826
0,1947,4827
0,1947,4828
0,1947,4829
0,1947,4830
0,1947,4831
0,1947,4832
0,1947,4833
0,1947,4834
0,1947,4835
0,1947,4836
0,1947,4837
0,1947,4838
0,1947,4839
0,1947,4840
0,1947,4841
0,1947,4842
0,1947,4843
0,1947,4844
0,1947,4845
0,1947,4846
0,1947,4847
0,1947,4848
0,1947,4849
0,1947,4850
0,1947,4851
0,1947,4852
0,1947,4853
0,1947,4854
0,1947,4855
0,1947,4856
0,1947,4857
0,1947,4858
0,1947,4859
0,1947,4860
0,1947,4861
0,1947,4862
0,1947,4863
0,1948,4800
0,1948,4801
0,1948,4802
0,1948,4803
0,1948,4804
0,1948,4805
0,1948,4806
0,1948,4807
0,1948,4808
0,1948,4809
0,1948,4810
0,1948,4811
0,1948,4812
0,1948,4813
0,1948,4814
0,1948,4815
0,1948,4816
0,1948,4817
0,1948,4818
0,1948,4819
0,1948,4820
0,1948,4821
0,1948,4822
0,1948,4825
0,1948,4827
0,1948,4828
0,1948,4829
0,1948,4830
0,1948,4831
0,1948,4832
0,1948,4833
0,1948,4834
0,1948,4835
0,1948,4836
0,1948,4837
0,1948,4838
0,1948,4839
0,1948,4840
0,1948,4841
0,1948,4842
0,1948,4843
0,1948,4844
0,1948,4845
0,1948,4846
0,1948,4847
0,1948,4848
0,1948,4849
0,1948,4850
0,1948,4851
0,1948,4852
0,1948,4853
0,1948,4854
0,1948,4855
0,1948,4856
0,1948,4857
0,1948,4858
0,1948,4859
0,1948,4860
0,1948,4861
0,1948,4862
0,1948,4863
0,1949,4800
0,1949,4801
0,1949,4802
0,1949,4803
0,1949,4804
0,1949,4805
0,1949,4806
0,1949,4807
0,1949,4808
0,1949,4809
0,1949,4810
0,1949,4811
0,1949,4812
0,1949,4813
0,1949,4814
0,1949,4815
0,1949,4816
0,1949,4817
0,1949,4818
0,1949,4819
0,1949,4820
0,1949,4821
0,1949,4822
0,1949,4824
0,1949,4828
0,1949,4829
0,1949,4830
0,1949,4831
0,1949,4832
0,1949,4833
0,1949,4834
0,1949,4835
0,1949,4836
0,1949,4837
0,1949,4838
0,1949,4839
0,1949,4840
0,1949,4841
0,1949,4842
0,1949,4843
0,1949,4844
0,1949,4845
0,1949,4846
0,1949,4847
0,1949,4848
0,1949,4849
0,1949,4850
0,1949,4851
0,1949,4852
0,1949,4853
0,1949,4854
0,1949,4855
0,1949,4856
0,1949,4857
0,1949,4858
0,1949,4859
0,1949,4860
0,1949,4861
0,1949,4862
0,1949,4863
0,1950,4800
0,1950,4801
0,1950,4802
0,1950,4803
0,1950,4804
0,1950,4805
0,1950,4806
0,1950,4807
0,1950,4808
0,1950,4809
0,1950,4810
0,1950,4811
0,1950,4812
0,1950,4813
0,1950,4814
0,1950,4815
0,1950,4816
0,1950,4817
0,1950,4818
0,1950,4819
0,1950,4820
0,1950,4821
0,1950,4822
0,1950,4827
0,1950,4828
0,1950,4829
0,1950,4830
0,1950,4831
0,1950,4832
0,1950,4833
0,1950,4834
0,1950,4835
0,1950,4836
0,1950,4837
0,1950,4838
0,1950,4839
0,1950,4840
0,1950,4841
0,1950,4842
0,1950,4843
0,1950,4844
0,1950,4845
0,1950,4846
0,1950,4847
0,1950,4848
0,1950,4849
0,1950,4850
0,1950,4851
0,1950,4852
0,1950,4853
0,1950,4854
0,1950,4855
0,1950,4856
0,1950,4857
0,1950,4858
0,1950,4859
0,1950,4860
0,1950,4861
0,1950,4862
0,1950,4863
0,1951,4800
0,1951,4801
0,1951,4802
0,1951,4803
0,1951,4804
0,1951,4805
0,1951,4806
0,1951,4807
0,1951,4808
0,1951,4809
0,1951,4810
0,1951,4811
0,1951,4812
0,1951,4813
0,1951,4814
0,1951,4815
0,1951,4816
0,1951,4817
0,1951,4818
0,1951,4819
0,1951,4820
0,1951,4821
0,1951,4822
0,1951,4828
0,1951,4829
0,1951,4830
0,1951,4831
0,1951,4832
0,1951,4833
0,1951,4834
0,1951,4835
0,1951,4836
0,1951,4837
0,1951,4838
0,1951,4839
0,1951,4840
0,1951,4841
0,1951,4842
0,1951,4843
0,1951,4844
0,1951,4845
0,1951,4846
0,1951,4847
0,1951,4848
0,1951,4849
0,1951,4850
0,1951,4851
0,1951,4852
0,1951,4853
0,1951,4854
0,1951,4855
0,1951,4856
0,1951,4857
0,1951,4858
0,1951,4859
0,1951,4860
0,1951,4861
0,1951,4862
0,1951,4863
0,1952,4800
0,1952,4801
0,1952,4802
0,1952,4803
0,1952,4804
0,1952,4805
0,1952,4806
0,1952,4807
0,1952,4808
0,1952,4809
0,1952,4810
0,1952,4811
0,1952,4812
0,1952,4813
0,1952,4814
0,1952,4815
0,1952,4816
0,1952,4817
0,1952,4818
0,1952,4819
0,1952,4820
0,1952,4821
0,1952,4822
0,1952,4828
0,1952,4829
0,1952,4830
0,1952,4831
0,1952,4832
0,1952,4833
0,1952,4834
0,1952,4835
0,1952,4836
0,1952,4837
0,1952,4838
0,1952,4839
0,1952,4840
0,1952,4841
0,1952,4842
0,1952,4843
0,1952,4844
0,1952,4845
0,1952,4846
0,1952,4847
0,1952,4848
0,1952,4849
0,1952,4850
0,1952,4851
0,1952,4852
0,1952,4853
0,1952,4854
0,1952,4855
0,1952,4856
0,1952,4857
0,1952,4858
0,1952,4859
0,1952,4860
0,1952,4861
0,1952,4862
0,1952,4863
0,1953,4800
0,1953,4801
0,1953,4802
0,1953,4803
0,1953,4804
0,1953,4805
0,1953,4806
0,1953,4807
0,1953,4808
0,1953,4809
0,1953,4810
0,1953,4811
0,1953,4812
0,1953,4813
0,1953,4814
0,1953,4815
0,1953,4816
0,1953,4817
0,1953,4818
0,1953,4819
0,1953,4820
0,1953,4821
0,1953,4822
0,1953,4828
0,1953,4829
0,1953,4830
0,1953,4831
0,1953,4832
0,1953,4833
0,1953,4834
0,1953,4835
0,1953,4836
0,1953,4837
0,1953,4838
0,1953,4839
0,1953,4840
0,1953,4841
0,1953,4842
0,1953,4843
0,1953,4844
0,1953,4845
0,1953,4846
0,1953,4847
0,1953,4848
0,1953,4849
0,1953,4850
0,1953,4851
0,1953,4852
0,1953,4853
0,1953,4854
0,1953,4855
0,1953,4856
0,1953,4857
0,1953,4858
0,1953,4859
0,1953,4860
0,1953,4861
0,1953,4862
0,1953,4863
0,1954,4800
0,1954,4801
0,1954,4802
0,1954,4803
0,1954,4804
0,1954,4805
0,1954,4806
0,1954,4807
0,1954,4808
0,1954,4809
0,1954,4810
0,1954,4811
0,1954,4812
0,1954,4813
0,1954,4814
0,1954,4815
0,1954,4816
0,1954,4817
0,1954,4818
0,1954,4819
0,1954,4820
0,1954,4821
0,1954,4822
0,1954,4823
0,1954,4828
0,1954,4829
0,1954,4830
0,1954,4831
0,1954,4832
0,1954,4833
0,1954,4834
0,1954,4835
0,1954,4836
0,1954,4837
0,1954,4838
0,1954,4839
0,1954,4840
0,1954,4841
0,1954,4842
0,1954,4843
0,1954,4844
0,1954,4845
0,1954,4846
0,1954,4847
0,1954,4848
0,1954,4849
0,1954,4850
0,1954,4851
0,1954,4852
0,1954,4853
0,1954,4854
0,1954,4855
0,1954,4856
0,1954,4857
0,1954,4858
0,1954,4859
0,1954,4860
0,1954,4861
0,1954,4862
0,1954,4863
0,1955,4800
0,1955,4801
0,1955,4802
0,1955,4803
0,1955,4804
0,1955,4805
0,1955,4806
0,1955,4807
0,1955,4808
0,1955,4809
0,1955,4810
0,1955,4811
0,1955,4812
0,1955,4813
0,1955,4814
0,1955,4815
0,1955,4816
0,1955,4817
0,1955,4818
0,1955,4819
0,1955,4820
0,1955,4821
0,1955,4822
0,1955,4828
0,1955,4829
0,1955,4830
0,1955,4831
0,1955,4832
0,1955,4833
0,1955,4834
0,1955,4835
0,1955,4836
0,1955,4837
0,1955,4838
0,1955,4839
0,1955,4840
0,1955,4841
0,1955,4842
0,1955,4843
0,1955,4844
0,1955,4845
0,1955,4846
0,1955,4847
0,1955,4848
0,1955,4849
0,1955,4850
0,1955,4851
0,1955,4852
0,1955,4853
0,1955,4854
0,1955,4855
0,1955,4856
0,1955,4857
0,1955,4858
0,1955,4859
0,1955,4860
0,1955,4861
0,1955,4862
0,1955,4863
0,1956,4800
0,1956,4801
0,1956,4802
0,1956,4803
0,1956,4804
0,1956,4805
0,1956,4806
0,1956,4807
0,1956,4808
0,1956,4809
0,1956,4810
0,1956,4811
0,1956,4812
0,1956,4813
0,1956,4814
0,1956,4815
0,1956,4816
0,1956,4817
0,1956,4818
0,1956,4819
0,1956,4820
0,1956,4821
0,1956,4822
0,1956,4828
0,1956,4829
0,1956,4830
0,1956,4831
0,1956,4832
0,1956,4833
0,1956,4834
0,1956,4835
0,1956,4836
0,1956,4837
0,1956,4838
0,1956,4839
0,1956,4840
0,1956,4841
0,1956,4842
0,1956,4843
0,1956,4844
0,1956,4845
0,1956,4846
0,1956,4847
0,1956,4848
0,1956,4849
0,1956,4850
0,1956,4851
0,1956,4852
0,1956,4853
0,1956,4854
0,1956,4855
0,1956,4856
0,1956,4857
0,1956,4858
0,1956,4859
0,1956,4860
0,1956,4861
0,1956,4862
0,1956,4863
0,1957,4800
0,1957,4801
0,1957,4802
0,1957,4803
0,1957,4804
0,1957,4805
0,1957,4806
0,1957,4807
0,1957,4808
0,1957,4809
0,1957,4810
0,1957,4811
0,1957,4812
0,1957,4813
0,1957,4814
0,1957,4815
0,1957,4816
0,1957,4817
0,1957,4818
0,1957,4819
0,1957,4820
0,1957,4821
0,1957,4822
0,1957,4825
0,1957,4826
0,1957,4827
0,1957,4828
0,1957,4829
0,1957,4830
0,1957,4831
0,1957,4832
0,1957,4833
0,1957,4834
0,1957,4835
0,1957,4836
0,1957,4837
0,1957,4838
0,1957,4839
0,1957,4840
0,1957,4841
0,1957,4842
0,1957,4843
0,1957,4844
0,1957,4845
0,1957,4846
0,1957,4847
0,1957,4848
0,1957,4849
0,1957,4850
0,1957,4851
0,1957,4852
0,1957,4853
0,1957,4854
0,1957,4855
0,1957,4856
0,1957,4857
0,1957,4858
0,1957,4859
0,1957,4860
0,1957,4861
0,1957,4862
0,1957,4863
0,1958,4800
0,1958,4801
0,1958,4802
0,1958,4803
0,1958,4804
0,1958,4805
0,1958,4806
0,1958,4807
0,1958,4808
0,1958,4809
0,1958,4810
0,1958,4811
0,1958,4812
0,1958,4813
0,1958,4814
0,1958,4815
0,1958,4816
0,1958,4817
0,1958,4818
0,1958,4819
0,1958,4820
0,1958,4821
0,1958,4822
0,1958,4824
0,1958,4825
0,1958,4826
0,1958,4827
0,1958,4828
0,1958,4829
0,1958,4830
0,1958,4831
0,1958,4832
0,1958,4833
0,1958,4834
0,1958,4835
0,1958,4836
0,1958,4837
0,1958,4838
0,1958,4839
0,1958,4840
0,1958,4841
0,1958,4842
0,1958,4843
0,1958,4844
0,1958,4845
0,1958,4846
0,1958,4847
0,1958,4848
0,1958,4849
0,1958,4850
0,1958,4851
0,1958,4852
0,1958,4853
0,1958,4854
0,1958,4855
0,1958,4856
0,1958,4857
0,1958,4858
0,1958,4859
0,1958,4860
0,1958,4861
0,1958,4862
0,1958,4863
0,1959,4800
0,1959,4801
0,1959,4802
0,1959,4803
0,1959,4804
0,1959,4805
0,1959,4806
0,1959,4807
0,1959,4808
0,1959,4809
0,1959,4810
0,1959,4811
0,1959,4812
0,1959,4813
0,1959,4814
0,1959,4815
0,1959,4816
0,1959,4817
0,1959,4818
0,1959,4819
0,1959,4820
0,1959,4821
0,1959,4822
0,1959,4823
0,1959,4826
0,1959,4828
0,1959,4829
0,1959,4830
0,1959,4831
0,1959,4832
0,1959,4833
0,1959,4834
0,1959,4835
0,1959,4836
0,1959,4837
0,1959,4838
0,1959,4839
0,1959,4840
0,1959,4841
0,1959,4842
0,1959,4843
0,1959,4844
0,1959,4845
0,1959,4846
0,1959,4847
0,1959,4848
0,1959,4849
0,1959,4850
0,1959,4851
0,1959,4852
0,1959,4853
0,1959,4854
0,1959,4855
0,1959,4856
0,1959,4857
0,1959,4858
0,1959,4859
0,1959,4860
0,1959,4861
0,1959,4862
0,1959,4863
0,1960,4800
0,1960,4801
0,1960,4802
0,1960,4803
0,1960,4804
0,1960,4805
0,1960,4806
0,1960,4807
0,1960,4808
0,1960,4809
0,1960,4810
0,1960,4811
0,1960,4812
0,1960,4813
0,1960,4814
0,1960,4815
0,1960,4816
0,1960,4817
0,1960,4818
0,1960,4819
0,1960,4820
0,1960,4821
0,1960,4822
0,1960,4825
0,1960,4828
0,1960,4829
0,1960,4830
0,1960,4831
0,1960,4832
0,1960,4833
0,1960,4834
0,1960,4835
0,1960,4836
0,1960,4837
0,1960,4838
0,1960,4839
0,1960,4840
0,1960,4841
0,1960,4842
0,1960,4843
0,1960,4844
0,1960,4845
0,1960,4846
0,1960,4847
0,1960,4848
0,1960,4849
0,1960,4850
0,1960,4851
0,1960,4852
0,1960,4853
0,1960,4854
0,1960,4855
0,1960,4856
0,1960,4857
0,1960,4858
0,1960,4859
0,1960,4860
0,1960,4861
0,1960,4862
0,1960,4863
0,1961,4800
0,1961,4801
0,1961,4802
0,1961,4803
0,1961,4804
0,1961,4805
0,1961,4806
0,1961,4807
0,1961,4808
0,1961,4809
0,1961,4810
0,1961,4811
0,1961,4812
0,1961,4813
0,1961,4814
0,1961,4815
0,1961,4816
0,1961,4817
0,1961,4818
0,1961,4819
0,1961,4820
0,1961,4821
0,1961,4822
0,1961,4823
0,1961,4827
0,1961,4828
0,1961,4829
0,1961,4830
0,1961,4831
0,1961,4832
0,1961,4833
0,1961,4834
0,1961,4835
0,1961,4836
0,1961,4837
0,1961,4838
0,1961,4839
0,1961,4840
0,1961,4841
0,1961,4842
0,1961,4843
0,1961,4844
0,1961,4845
0,1961,4846
0,1961,4847
0,1961,4848
0,1961,4849
0,1961,4850
0,1961,4851
0,1961,4852
0,1961,4853
0,1961,4854
0,1961,4855
0,1961,4856
0,1961,4857
0,1961,4858
0,1961,4859
0,1961,4860
0,1961,4861
0,1961,4862
0,1961,4863
0,1962,4800
0,1962,4801
0,1962,4802
0,1962,4803
0,1962,4804
0,1962,4805
0,1962,4806
0,1962,4807
0,1962,4808
0,1962,4809
0,1962,4810
0,1962,4811
0,1962,4812
0,1962,4813
0,1962,4814
0,1962,4815
0,1962,4816
0,1962,4817
0,1962,4818
0,1962,4819
0,1962,4820
0,1962,4821
0,1962,4822
0,1962,4823
0,1962,4824
0,1962,4825
0,1962,4826
0,1962,4827
0,1962,4828
0,1962,4829
0,1962,4830
0,1962,4831
0,1962,4832
0,1962,4833
0,1962,4834
0,1962,4835
0,1962,4836
0,1962,4837
0,1962,4838
0,1962,4839
0,1962,4840
0,1962,4841
0,1962,4842
0,1962,4843
0,1962,4844
0,1962,4845
0,1962,4846
0,1962,4847
0,1962,4848
0,1962,4849
0,1962,4850
0,1962,4851
0,1962,4852
0,1962,4853
0,1962,4854
0,1962,4855
0,1962,4856
0,1962,4857
0,1962,4858
0,1962,4859
0,1962,4860
0,1962,4861
0,1962,4862
0,1962,4863
0,1963,4800
0,1963,4801
0,1963,4802
0,1963,4803
0,1963,4804
0,1963,4805
0,1963,4806
0,1963,4807
0,1963,4808
0,1963,4809
0,1963,4810
0,1963,4811
0,1963,4812
0,1963,4813
0,1963,4814
0,1963,4815
0,1963,4816
0,1963,4817
0,1963,4818
0,1963,4819
0,1963,4820
0,1963,4821
0,1963,4822
0,1963,4823
0,1963,4824
0,1963,4825
0,1963,4826
0,1963,4827
0,1963,4828
0,1963,4829
0,1963,4830
0,1963,4831
0,1963,4832
0,1963,4833
0,1963,4834
0,1963,4835
0,1963,4836
0,1963,4837
0,1963,4838
0,1963,4839
0,1963,4840
0,1963,4841
0,1963,4842
0,1963,4843
0,1963,4844
0,1963,4845
0,1963,4846
0,1963,4847
0,1963,4848
0,1963,4849
0,1963,4850
0,1963,4851
0,1963,4852
0,1963,4853
0,1963,4854
0,1963,4855
0,1963,4856
0,1963,4857
0,1963,4858
0,1963,4859
0,1963,4860
0,1963,4861
0,1963,4862
0,1963,4863
0,1964,4800
0,1964,4801
0,1964,4802
0,1964,4803
0,1964,4804
0,1964,4805
0,1964,4806
0,1964,4807
0,1964,4808
0,1964,4809
0,1964,4810
0,1964,4811
0,1964,4812
0,1964,4813
0,1964,4814
0,1964,4815
0,1964,4816
0,1964,4817
0,1964,4818
0,1964,4819
0,1964,4820
0,1964,4821
0,1964,4822
0,1964,4823
0,1964,4824
0,1964,4825
0,1964,4826
0,1964,4827
0,1964,4828
0,1964,4829
0,1964,4830
0,1964,4831
0,1964,4832
0,1964,4833
0,1964,4834
0,1964,4835
0,1964,4836
0,1964,4837
0,1964,4838
0,1964,4839
0,1964,4840
0,1964,4841
0,1964,4842
0,1964,4843
0,1964,4844
0,1964,4845
0,1964,4846
0,1964,4847
0,1964,4848
0,1964,4849
0,1964,4850
0,1964,4851
0,1964,4852
0,1964,4853
0,1964,4854
0,1964,4855
0,1964,4856
0,1964,4857
0,1964,4858
0,1964,4859
0,1964,4860
0,1964,4861
0,1964,4862
0,1964,4863
0,1965,4800
0,1965,4801
0,1965,4802
0,1965,4803
0,1965,4804
0,1965,4805
0,1965,4806
0,1965,4807
0,1965,4808
0,1965,4809
0,1965,4810
0,1965,4811
0,1965,4812
0,1965,4813
0,1965,4814
0,1965,4815
0,1965,4816
0,1965,4817
0,1965,4818
0,1965,4819
0,1965,4820
0,1965,4821
0,1965,4822
0,1965,4823
0,1965,4824
0,1965,4825
0,1965,4826
0,1965,4827
0,1965,4828
0,1965,4829
0,1965,4830
0,1965,4831
0,1965,4832
0,1965,4833
0,1965,4834
0,1965,4835
0,1965,4836
0,1965,4837
0,1965,4838
0,1965,4839
0,1965,4840
0,1965,4841
0,1965,4842
0,1965,4843
0,1965,4844
0,1965,4845
0,1965,4846
0,1965,4847
0,1965,4848
0,1965,4849
0,1965,4850
0,1965,4851
0,1965,4852
0,1965,4853
0,1965,4854
0,1965,4855
0,1965,4856
0,1965,4857
0,1965,4858
0,1965,4859
0,1965,4860
0,1965,4861
0,1965,4862
0,1965,4863
0,1966,4800
0,1966,4801
0,1966,4802
0,1966,4803
0,1966,4804
0,1966,4805
0,1966,4806
0,1966,4807
0,1966,4808
0,1966,4809
0,1966,4810
0,1966,4811
0,1966,4812
0,1966,4813
0,1966,4814
0,1966,4815
0,1966,4816
0,1966,4817
0,1966,4818
0,1966,4819
0,1966,4820
0,1966,4821
0,1966,4822
0,1966,4823
0,1966,4824
0,1966,4825
0,1966,4826
0,1966,4827
0,1966,4828
0,1966,4829
0,1966,4830
0,1966,4831
0,1966,4832
0,1966,4833
0,1966,4834
0,1966,4835
0,1966,4836
0,1966,4837
0,1966,4838
0,1966,4839
0,1966,4840
0,1966,4841
0,1966,4842
0,1966,4843
0,1966,4844
0,1966,4845
0,1966,4846
0,1966,4847
0,1966,4848
0,1966,4849
0,1966,4850
0,1966,4851
0,1966,4852
0,1966,4853
0,1966,4854
0,1966,4855
0,1966,4856
0,1966,4857
0,1966,4858
0,1966,4859
0,1966,4860
0,1966,4861
0,1966,4862
0,1966,4863
0,1967,4800
0,1967,4801
0,1967,4802
0,1967,4803
0,1967,4804
0,1967,4805
0,1967,4806
0,1967,4807
0,1967,4808
0,1967,4809
0,1967,4810
0,1967,4811
0,1967,4812
0,1967,4813
0,1967,4814
0,1967,4815
0,1967,4816
0,1967,4817
0,1967,4818
0,1967,4819
0,1967,4820
0,1967,4821
0,1967,4822
0,1967,4823
0,1967,4824
0,1967,4825
0,1967,4826
0,1967,4827
0,1967,4828
0,1967,4829
0,1967,4830
0,1967,4831
0,1967,4832
0,1967,4833
0,1967,4834
0,1967,4835
0,1967,4836
0,1967,4837
0,1967,4838
0,1967,4839
0,1967,4840
0,1967,4841
0,1967,4842
0,1967,4843
0,1967,4844
0,1967,4845
0,1967,4846
0,1967,4847
0,1967,4848
0,1967,4849
0,1967,4850
0,1967,4851
0,1967,4852
0,1967,4853
0,1967,4854
0,1967,4855
0,1967,4856
0,1967,4857
0,1967,4858
0,1967,4859
0,1967,4860
0,1967,4861
0,1967,4862
0,1967,4863
0,1968,4800
0,1968,4801
0,1968,4802
0,1968,4803
0,1968,4804
0,1968,4805
0,1968,4806
0,1968,4807
0,1968,4808
0,1968,4809
0,1968,4810
0,1968,4811
0,1968,4812
0,1968,4813
0,1968,4814
0,1968,4815
0,1968,4816
0,1968,4817
0,1968,4818
0,1968,4819
0,1968,4820
0,1968,4821
0,1968,4822
0,1968,4823
0,1968,4824
0,1968,4825
0,1968,4826
0,1968,4827
0,1968,4828
0,1968,4829
0,1968,4830
0,1968,4831
0,1968,4832
0,1968,4833
0,1968,4834
0,1968,4835
0,1968,4836
0,1968,4837
0,1968,4838
0,1968,4839
0,1968,4840
0,1968,4841
0,1968,4842
0,1968,4843
0,1968,4844
0,1968,4845
0,1968,4846
0,1968,4847
0,1968,4848
0,1968,4849
0,1968,4850
0,1968,4851
0,1968,4852
0,1968,4853
0,1968,4854
0,1968,4855
0,1968,4856
0,1968,4857
0,1968,4858
0,1968,4859
0,1968,4860
0,1968,4861
0,1968,4862
0,1968,4863
0,1969,4800
0,1969,4801
0,1969,4802
0,1969,4803
0,1969,4804
0,1969,4805
0,1969,4806
0,1969,4807
0,1969,4808
0,1969,4809
0,1969,4810
0,1969,4811
0,1969,4812
0,1969,4813
0,1969,4814
0,1969,4815
0,1969,4816
0,1969,4817
0,1969,4818
0,1969,4819
0,1969,4820
0,1969,4821
0,1969,4822
0,1969,4823
0,1969,4824
0,1969,4825
0,1969,4826
0,1969,4827
0,1969,4828
0,1969,4829
0,1969,4830
0,1969,4831
0,1969,4832
0,1969,4833
0,1969,4834
0,1969,4835
0,1969,4836
0,1969,4837
0,1969,4838
0,1969,4839
0,1969,4840
0,1969,4841
0,1969,4842
0,1969,4843
0,1969,4844
0,1969,4845
0,1969,4846
0,1969,4847
0,1969,4848
0,1969,4849
0,1969,4850
0,1969,4851
0,1969,4852
0,1969,4853
0,1969,4854
0,1969,4855
0,1969,4856
0,1969,4857
0,1969,4858
0,1969,4859
0,1969,4860
0,1969,4861
0,1969,4862
0,1969,4863
0,1970,4800
0,1970,4801
0,1970,4802
0,1970,4803
0,1970,4804
0,1970,4805
0,1970,4806
0,1970,4807
0,1970,4808
0,1970,4809
0,1970,4810
0,1970,4811
0,1970,4812
0,1970,4813
0,1970,4814
0,1970,4815
0,1970,4816
0,1970,4817
0,1970,4818
0,1970,4819
0,1970,4820
0,1970,4821
0,1970,4822
0,1970,4823
0,1970,4824
0,1970,4825
0,1970,4826
0,1970,4827
0,1970,4828
0,1970,4829
0,1970,4830
0,1970,4831
0,1970,4832
0,1970,4833
0,1970,4834
0,1970,4835
0,1970,4836
0,1970,4837
0,1970,4838
0,1970,4839
0,1970,4840
0,1970,4841
0,1970,4842
0,1970,4843
0,1970,4844
0,1970,4845
0,1970,4846
0,1970,4847
0,1970,4848
0,1970,4849
0,1970,4850
0,1970,4851
0,1970,4852
0,1970,4853
0,1970,4854
0,1970,4855
0,1970,4856
0,1970,4857
0,1970,4858
0,1970,4859
0,1970,4860
0,1970,4861
0,1970,4862
0,1970,4863
0,1971,4800
0,1971,4801
0,1971,4802
0,1971,4803
0,1971,4804
0,1971,4805
0,1971,4806
0,1971,4807
0,1971,4808
0,1971,4809
0,1971,4810
0,1971,4811
0,1971,4812
0,1971,4813
0,1971,4814
0,1971,4815
0,1971,4816
0,1971,4817
0,1971,4818
0,1971,4819
0,1971,4820
0,1971,4821
0,1971,4822
0,1971,4823
0,1971,4824
0,1971,4825
0,1971,4826
0,1971,4827
0,1971,4828
0,1971,4829
0,1971,4830
0,1971,4831
0,1971,4832
0,1971,4833
0,1971,4834
0,1971,4835
0,1971,4836
